,x,y,z,fov_id,predicted_name,predicted_id,probability,distance
47702,987,1607,5,226,Apob,45,1.0,
47703,362,395,5,226,Maoa,2,0.999998,
47704,692,582,5,226,Net1,46,1.0,
47705,1765,1394,5,226,Gpr55,142,0.99999785,
47706,1179,986,5,226,Txndc5,5,1.0,
47707,1676,435,5,226,Slc51a,1,1.0,
47708,1298,715,5,226,Neat1,49,0.9997292,
47709,596,925,5,226,Fzd5,167,0.9997321,
47710,1156,1046,5,226,Slc51a,1,1.0,
47711,1043,468,5,226,Cd79b,89,0.9817338,
47712,1720,1591,5,226,Apob,45,1.0,
47713,1385,486,5,226,Slc51a,1,1.0,
47714,756,491,5,226,Sdc1,92,0.999995,
47715,630,1041,5,226,Sdc1,92,0.58734107,
47716,757,1399,5,226,Net1,46,0.9999964,
47717,1162,1221,5,226,Apob,45,1.0,
47718,751,1512,5,226,Slc51a,1,1.0,
47719,752,1034,5,226,Slc51a,1,1.0,
47720,1238,806,5,226,Slc51a,1,1.0,
47721,1588,1436,5,226,Apob,45,0.9348497,
47722,1157,1077,5,226,Tnfrsf21,122,0.999997,
47723,716,740,5,226,Cd8a,85,0.9972281,
47724,646,1519,5,226,Apob,45,0.9999976,
47725,966,1334,5,226,Fzd2,164,0.6733253,
47726,1138,1036,5,226,Net1,46,0.9999974,
47727,945,1496,5,226,Drd5,191,0.8599564,
47728,671,632,5,226,Slc51a,1,0.99446553,
47729,1597,1446,5,226,Slc51a,1,0.99999905,
47730,534,516,5,226,Slc51a,1,0.9999838,
47731,673,1357,5,226,Tnfrsf21,122,1.0,
47732,1268,294,5,226,Slc51a,1,0.98687553,
47733,892,654,5,226,Sdc1,92,0.9999999,
47734,1082,958,5,226,Glp2r,238,0.99990034,
47735,913,1596,5,226,Marcksl1,56,0.99909663,
47736,1606,1451,5,226,Apob,45,0.99997365,
47737,1771,1499,5,226,Apob,45,0.9441053,
47738,798,1745,5,226,Apob,45,0.99998903,
47739,1184,1061,5,226,Maoa,2,1.0,
47740,1225,748,5,226,C1qc,117,0.8142877,
47741,1628,612,5,226,Slc51a,1,1.0,
47742,1332,270,5,226,Apob,45,0.99594647,
47743,1016,1568,5,226,Ltb4r1,133,0.9986609,
47744,690,1215,5,226,Slc51a,1,0.99999917,
47745,1668,1126,5,226,Apob,45,0.9999473,
47746,615,916,5,226,Slc51a,1,1.0,
47747,1062,1395,5,226,Ifnar1,75,0.99905425,
47748,1160,1239,5,226,Apob,45,1.0,
47749,629,1215,5,226,Ptger4,153,0.9613058,
47750,950,611,5,226,Ifnar1,75,0.99964535,
47751,1039,1006,5,226,Cd79b,89,0.8010034,
47752,651,1639,5,226,Tnfrsf21,122,0.99999154,
47753,598,826,5,226,Apob,45,0.9534129,
47754,1067,1520,5,226,Txndc5,5,0.99335855,
47755,1586,1183,5,226,Apob,45,0.742342,
47756,586,1266,5,226,Slc51a,1,1.0,
47757,1245,337,5,226,Txndc5,5,1.0,
47758,704,1551,5,226,Neat1,49,1.0,
47759,769,1305,5,226,Net1,46,1.0,
47760,806,550,5,226,Txndc5,5,1.0,
47761,1195,1120,5,226,Apob,45,1.0,
47762,1129,1149,5,226,Neat1,49,0.9999995,
47763,852,1026,5,226,Ifnar1,75,1.0,
47764,894,1493,5,226,Cd8a,85,0.999033,
47765,1311,372,5,226,Neat1,49,0.99998224,
47766,996,368,5,226,Sdc1,92,1.0,
47767,710,878,5,226,Slc5a1,50,0.99092567,
47768,1045,161,5,226,Il17a,74,0.92131823,
47769,1048,917,5,226,C1qc,117,0.9999993,
47770,754,561,5,226,Tbxa2r,161,1.0,
47771,1889,1580,5,226,Marcksl1,56,0.9928405,
47772,1696,1421,5,226,background,266,0.5642635,
47773,1124,940,5,226,Net1,46,0.96026963,
47774,1669,1133,5,226,Apob,45,1.0,
47775,1281,915,5,226,Maoa,2,0.99999964,
47776,768,946,5,226,Cd14,116,1.0,
47777,831,1717,5,226,Lpar3,137,0.82229245,
47778,1220,1060,5,226,Slc51a,1,0.9999958,
47779,1142,888,5,226,Stmn1,54,1.0,
47780,1061,1490,5,226,Apob,45,0.99995375,
47781,1796,1467,5,226,Net1,46,0.9857377,
47782,1596,1450,5,226,Ada,48,0.9998653,
47783,1697,1489,5,226,Apob,45,0.99469405,
47784,1038,416,5,226,Sdc1,92,0.99999464,
47785,715,647,5,226,Net1,46,0.99968266,
47786,1143,1219,5,226,Slc51a,1,0.9999832,
47787,1812,1560,5,226,Taar7a,212,0.61670053,
47788,745,1367,5,226,Tnfrsf21,122,0.938267,
47789,1215,1114,5,226,Tnfrsf21,122,0.9998996,
47790,1389,606,5,226,Slc51a,1,0.9987808,
47791,1813,532,5,226,Gzmb,108,0.8541186,
47792,385,455,5,226,Slc51a,1,1.0,
47793,1651,1163,5,226,Apob,45,0.9999771,
47794,1574,739,5,226,Apob,45,0.96255744,
47795,889,658,5,226,Kit,103,0.99549484,
47796,646,414,5,226,Txndc5,5,0.99835473,
47797,1132,490,5,226,C1qc,117,0.9991518,
47798,1623,485,5,226,Slc51a,1,0.99999857,
47799,614,1232,5,226,Slc51a,1,0.996049,
47800,1673,1106,5,226,Apob,45,0.9999995,
47801,591,821,5,226,Cadm1,119,0.52941734,
47802,576,1412,5,226,Apob,45,0.99999976,
47803,1069,1223,5,226,Slc51a,1,0.5866048,
47804,960,1688,5,226,Ada,48,1.0,
47805,704,950,5,226,Neat1,49,1.0,
47806,1064,644,5,226,Jaml,11,0.900608,
47807,834,1269,5,226,Cd34,96,0.990427,
47808,1097,559,5,226,Txndc5,5,0.99999976,
47809,1623,1231,5,226,Neat1,49,1.0,
47810,1219,1043,5,226,Lpar1,135,0.9999815,
47811,1692,833,5,226,Slc5a1,50,1.0,
47812,266,346,5,226,Ltb4r1,133,0.9893299,
47813,1687,700,5,226,Slc5a1,50,0.9899261,
47814,1112,1318,5,226,Plb1,40,1.0,
47815,1130,897,5,226,Cd8a,85,1.0,
47816,838,442,5,226,Sox4,20,0.9854935,
47817,1584,644,5,226,Apob,45,1.0,
47818,1636,483,5,226,Slc51a,1,1.0,
47819,621,825,5,226,Sdc1,92,1.0,
47820,657,1592,5,226,Apob,45,0.9999995,
47821,1116,1083,5,226,Slc51a,1,1.0,
47822,1315,453,5,226,Slc5a1,50,1.0,
47823,994,1610,5,226,S1pr2,157,0.82919306,
47824,1897,1502,5,226,Neat1,49,0.9927819,
47825,822,251,5,226,Sdc1,92,0.9307132,
47826,1353,651,5,226,Tnfrsf21,122,1.0,
47827,542,452,5,226,Neat1,49,0.99988914,
47828,788,518,5,226,Cd4,69,1.0,
47829,818,1155,5,226,Nes,66,1.0,
47830,1799,821,5,226,Net1,46,0.9999839,
47831,1003,735,5,226,Acta2,59,0.9999981,
47832,641,1029,5,226,Plb1,40,0.9999865,
47833,737,754,5,226,Net1,46,1.0,
47834,764,1224,5,226,Slc51a,1,1.0,
47835,963,86,5,226,Tnfrsf21,122,1.0,
47836,996,996,5,226,Il10,76,1.0,
47837,1053,161,5,226,Thy1,60,0.8574939,
47838,1053,520,5,226,Txndc5,5,0.9999999,
47839,1555,1319,5,226,Slc51a,1,0.9999994,
47840,126,580,5,226,Apob,45,0.99999964,
47841,674,823,5,226,Slc51a,1,1.0,
47842,1616,384,5,226,Slc51a,1,1.0,
47843,1609,465,5,226,Slc51a,1,1.0,
47844,724,766,5,226,Slc5a1,50,0.9999999,
47845,598,1477,5,226,Slc51a,1,1.0,
47846,1604,493,5,226,Slc51a,1,0.9999999,
47847,888,937,5,226,Thy1,60,1.0,
47848,1884,405,5,226,Slc51a,1,0.99999976,
47849,725,754,5,226,Net1,46,1.0,
47850,1045,779,5,226,Txndc5,5,0.9999999,
47851,3,594,5,226,Slc51a,1,1.0,
47852,1032,1511,5,226,Slc51a,1,1.0,
47853,84,267,5,226,Slc51a,1,0.99999213,
47854,831,1490,5,226,Glp2r,238,1.0,
47855,389,434,5,226,Slc51a,1,0.5449184,
47856,653,1062,5,226,Slc51a,1,0.99999976,
47857,1693,1270,5,226,Net1,46,0.9999989,
47858,1819,1604,5,226,Ifnar1,75,0.95401186,
47859,1557,1421,5,226,Ptger4,153,0.6310847,
47860,636,681,5,226,Slc51a,1,1.0,
47861,632,1262,5,226,Lrmp,12,0.67534333,
47862,412,293,5,226,Cd8a,85,1.0,
47863,1618,469,5,226,Slc51a,1,0.99995184,
47864,1128,1195,5,226,Neat1,49,0.9999813,
47865,1114,518,5,226,Cd79a,88,0.88763696,
47866,1889,751,5,226,Tnfrsf21,122,1.0,
47867,1213,643,5,226,Sox4,20,0.9645646,
47868,250,272,5,226,Adgrd1,36,0.9999317,
47869,1681,1382,5,226,Ltb4r2,134,0.5338062,
47870,1654,1223,5,226,Slc51a,1,0.9999956,
47871,658,582,5,226,Slc51a,1,0.9999994,
47872,643,1210,5,226,Slc51a,1,1.0,
47873,1144,1022,5,226,Slc5a1,50,0.9995012,
47874,833,1630,5,226,Ada,48,0.990498,
47875,1315,249,5,226,Slc51a,1,1.0,
47876,433,425,5,226,Maoa,2,0.9999995,
47877,1394,525,5,226,Slc51a,1,1.0,
47878,4,619,5,226,Ptger4,153,0.99997365,
47879,1129,1058,5,226,Slc51a,1,1.0,
47880,1001,353,5,226,Sdc1,92,1.0,
47881,937,1452,5,226,Nkg7,112,0.99999523,
47882,1171,197,5,226,Slc5a1,50,0.999998,
47883,734,1764,5,226,Apob,45,1.0,
47884,594,1272,5,226,Slc51a,1,0.99606836,
47885,1894,1604,5,226,Apob,45,0.9999975,
47886,679,632,5,226,Slc51a,1,1.0,
47887,755,1327,5,226,Ptgdr,148,1.0,
47888,1230,1045,5,226,Slc51a,1,0.9961145,
47889,785,1763,5,226,Apob,45,1.0,
47890,1055,1137,5,226,Fzd10,170,0.9999999,
47891,571,1446,5,226,Apob,45,0.9999995,
47892,1636,576,5,226,Slc51a,1,1.0,
47893,1013,1583,5,226,Ifnar1,75,0.99999535,
47894,1584,1389,5,226,Taar7a,212,0.9990996,
47895,791,478,5,226,Txndc5,5,0.99993193,
47896,1382,625,5,226,Slc51a,1,0.9999914,
47897,580,747,5,226,Sdc1,92,0.9999999,
47898,674,1071,5,226,Marcksl1,56,0.97374403,
47899,1207,816,5,226,Lpar6,140,0.99999654,
47900,1071,1269,5,226,Ifnar1,75,0.99999976,
47901,926,108,5,226,S1pr2,157,0.9999994,
47902,945,1539,5,226,Ada,48,1.0,
47903,746,517,5,226,Cd79b,89,0.9999802,
47904,1170,330,5,226,Net1,46,1.0,
47905,1130,362,5,226,C1qc,117,0.7735905,
47906,1084,1410,5,226,Apob,45,0.99999475,
47907,1216,746,5,226,Net1,46,0.99999905,
47908,1794,549,5,226,Cd8a,85,1.0,
47909,881,282,5,226,Net1,46,0.99996734,
47910,824,433,5,226,Tnfrsf21,122,0.9999037,
47911,829,875,5,226,C1qc,117,0.9999999,
47912,1879,672,5,226,Txndc5,5,1.0,
47913,552,1350,5,226,Apob,45,0.9998123,
47914,1643,1436,5,226,Apob,45,0.99363905,
47915,1565,1248,5,226,Slc51a,1,0.98512995,
47916,1702,174,5,226,Apob,45,0.9999993,
47917,719,1243,5,226,Apob,45,0.9999956,
47918,855,1708,5,226,Apob,45,1.0,
47919,739,726,5,226,Lmx1a,24,0.7640941,
47920,703,1068,5,226,Neat1,49,0.9985593,
47921,1737,1601,5,226,Apob,45,0.9999099,
47922,1229,59,5,226,Cps1,4,1.0,
47923,883,1553,5,226,Net1,46,0.99993074,
47924,1808,697,5,226,Adgrf5,23,0.99989414,
47925,719,1219,5,226,Fzd5,167,0.9996055,
47926,1183,1204,5,226,Slc51a,1,0.9999752,
47927,637,383,5,226,Net1,46,1.0,
47928,1810,1082,5,226,Slc51a,1,0.9999682,
47929,123,467,5,226,Slc51a,1,1.0,
47930,1155,1020,5,226,Apob,45,0.99417394,
47931,732,874,5,226,Ifnar1,75,1.0,
47932,605,592,5,226,Slc51a,1,1.0,
47933,683,561,5,226,Net1,46,1.0,
47934,990,437,5,226,Txndc5,5,0.99999917,
47935,1004,437,5,226,Sdc1,92,0.9999943,
47936,810,1593,5,226,Net1,46,1.0,
47937,847,1494,5,226,Txndc5,5,0.70288867,
47938,1374,624,5,226,Slc51a,1,1.0,
47939,1220,648,5,226,Sdc1,92,1.0,
47940,950,308,5,226,Cd3e,68,0.94738436,
47941,898,1524,5,226,Sdc1,92,1.0,
47942,566,446,5,226,Slc51a,1,1.0,
47943,1581,741,5,226,Hrh1,192,0.9999864,
47944,665,521,5,226,Ffar2,128,1.0,
47945,1670,1163,5,226,Sdc1,92,1.0,
47946,1957,575,5,226,Cspg4,61,1.0,
47947,835,1736,5,226,Apob,45,1.0,
47948,757,1633,5,226,Scn3a,25,0.95055455,
47949,1092,1339,5,226,Cadm1,119,0.7691544,
47950,687,1061,5,226,Ltb4r2,134,0.9317956,
47951,652,1039,5,226,Apob,45,0.9915981,
47952,810,1153,5,226,Ptger4,153,0.99999046,
47953,960,1182,5,226,Txndc5,5,0.9999999,
47954,696,935,5,226,Net1,46,0.99986434,
47955,599,1449,5,226,Ptger3,152,1.0,
47956,627,646,5,226,Slc51a,1,1.0,
47957,568,1360,5,226,Slc51a,1,0.99999964,
47958,779,1671,5,226,Net1,46,0.8461003,
47959,801,1752,5,226,Ptger4,153,0.9999994,
47960,705,1741,5,226,Hrh1,192,0.9950376,
47961,763,1063,5,226,Maoa,2,1.0,
47962,658,791,5,226,Slc51a,1,1.0,
47963,1633,334,5,226,Slc51a,1,1.0,
47964,1628,1186,5,226,Sdc1,92,1.0,
47965,1042,1402,5,226,Stmn1,54,0.9999999,
47966,1061,1277,5,226,Apob,45,1.0,
47967,868,171,5,226,Ifnar1,75,1.0,
47968,982,1522,5,226,Ptger4,153,0.99999976,
47969,792,1745,5,226,Apob,45,0.99511355,
47970,762,1748,5,226,Ptger4,153,0.9999262,
47971,1956,1214,5,226,Glp2r,238,1.0,
47972,731,1264,5,226,Apob,45,0.9999943,
47973,1011,168,5,226,Drd5,191,0.9999354,
47974,951,345,5,226,Acta2,59,1.0,
47975,69,552,5,226,Tnfrsf21,122,0.9999999,
47976,649,1568,5,226,Sdc1,92,0.99888736,
47977,1634,1314,5,226,Klk1,6,1.0,
47978,795,604,5,226,background,266,0.52950585,
47979,1650,1356,5,226,Phox2b,63,0.9930093,
47980,701,805,5,226,Htr4,203,0.56847924,
47981,754,636,5,226,Fcgr4,95,0.92901975,
47982,1628,1341,5,226,Apob,45,0.9811685,
47983,1063,774,5,226,Tspan13,17,1.0,
47984,1592,771,5,226,Slc51a,1,0.99997604,
47985,727,1238,5,226,Fzd5,167,0.9872649,
47986,1307,715,5,226,Neat1,49,0.94253236,
47987,463,451,5,226,Slc51a,1,1.0,
47988,1646,456,5,226,Slc51a,1,1.0,
47989,807,1613,5,226,Net1,46,1.0,
47990,1838,1542,5,226,Ada,48,0.9887571,
47991,1208,247,5,226,Slc51a,1,1.0,
47992,1692,1311,5,226,Tnfrsf21,122,0.99769455,
47993,766,1142,5,226,Slc51a,1,1.0,
47994,1021,936,5,226,Jaml,11,1.0,
47995,706,1354,5,226,Neat1,49,0.9999994,
47996,1114,1134,5,226,Slc51a,1,0.9999628,
47997,723,1573,5,226,Slc51a,1,0.99925417,
47998,924,1557,5,226,Sdc1,92,1.0,
47999,369,421,5,226,Slc51a,1,1.0,
48000,651,1106,5,226,Sdc1,92,1.0,
48001,1570,1215,5,226,Chrm4,176,0.96004105,
48002,1373,400,5,226,Slc51a,1,0.9999999,
48003,1152,1227,5,226,Ifnar1,75,0.9999883,
48004,1146,670,5,226,Glp2r,238,1.0,
48005,1046,393,5,226,Txndc5,5,1.0,
48006,611,1037,5,226,Slc51a,1,1.0,
48007,818,537,5,226,Txndc5,5,1.0,
48008,1627,879,5,226,Slc51a,1,0.99999833,
48009,1028,1567,5,226,Slc51a,1,1.0,
48010,1719,1240,5,226,Net1,46,0.9999982,
48011,926,387,5,226,Cspg4,61,0.9999534,
48012,995,784,5,226,Cd34,96,1.0,
48013,965,838,5,226,Cd79b,89,0.7581486,
48014,1043,758,5,226,Cd79a,88,0.9989918,
48015,739,644,5,226,Jaml,11,0.999337,
48016,1123,543,5,226,Sdc1,92,1.0,
48017,867,1597,5,226,Ada,48,0.99996865,
48018,699,1559,5,226,Gpr84,131,0.68019915,
48019,623,1449,5,226,Marcksl1,56,0.99999964,
48020,1303,340,5,226,Cps1,4,1.0,
48021,1174,1218,5,226,Apob,45,0.99999964,
48022,1063,1218,5,226,Slc51a,1,0.9999999,
48023,1119,561,5,226,Sdc1,92,0.9990939,
48024,511,409,5,226,Slc51a,1,1.0,
48025,1212,867,5,226,Gzmb,108,0.9990716,
48026,665,1695,5,226,Ifnar1,75,1.0,
48027,899,1559,5,226,Ptger4,153,0.9999727,
48028,1024,1567,5,226,Apob,45,0.99398935,
48029,1061,1456,5,226,Slc51a,1,1.0,
48030,1792,1451,5,226,Taar6,211,0.5757263,
48031,791,1615,5,226,Slc51a,1,1.0,
48032,834,449,5,226,H2-Eb1,104,1.0,
48033,938,1307,5,226,Ifnar1,75,1.0,
48034,605,619,5,226,Maoa,2,0.5122594,
48035,721,1166,5,226,Slc51a,1,0.6295018,
48036,1858,1382,5,226,Apob,45,0.9999908,
48037,705,1284,5,226,Slc51a,1,0.9987941,
48038,1895,1370,5,226,Slc51a,1,1.0,
48039,687,827,5,226,Cd8a,85,0.96137375,
48040,672,1511,5,226,Lpar3,137,0.9997508,
48041,1614,1350,5,226,Marcksl1,56,0.99833775,
48042,61,700,5,226,Slc51a,1,0.9999974,
48043,936,560,5,226,Sdc1,92,0.9999982,
48044,894,1670,5,226,Marcksl1,56,0.9999987,
48045,1814,1508,5,226,Ptger4,153,0.9999461,
48046,826,729,5,226,Txndc5,5,1.0,
48047,1625,680,5,226,Neat1,49,0.9984407,
48048,797,560,5,226,Gpr55,142,1.0,
48049,657,711,5,226,Slc51a,1,0.91098523,
48050,944,538,5,226,Cd4,69,0.9999999,
48051,788,366,5,226,Cd34,96,0.99999774,
48052,998,1519,5,226,Apob,45,0.9999988,
48053,640,1438,5,226,Ptger4,153,0.99999785,
48054,1919,394,5,226,Cps1,4,0.9999994,
48055,1206,48,5,226,Net1,46,1.0,
48056,1640,183,5,226,Slc51a,1,1.0,
48057,1233,340,5,226,Txndc5,5,1.0,
48058,1866,1378,5,226,Slc18a1,26,0.99999917,
48059,1199,1147,5,226,Apob,45,0.9999968,
48060,1819,1500,5,226,Apob,45,0.9999713,
48061,946,842,5,226,Cxcr5,80,0.5184861,
48062,827,1710,5,226,S1pr5,160,0.72103035,
48063,847,1585,5,226,Apob,45,0.99999404,
48064,608,1220,5,226,Slc51a,1,1.0,
48065,1154,1121,5,226,Sdc1,92,0.99997663,
48066,995,825,5,226,Cd79b,89,0.9999993,
48067,1146,1128,5,226,Net1,46,0.9976809,
48068,1577,1210,5,226,Ada,48,0.99916565,
48069,830,1622,5,226,Apob,45,1.0,
48070,1804,1163,5,226,Net1,46,0.9999993,
48071,305,265,5,226,Tnfrsf21,122,1.0,
48072,803,631,5,226,Txndc5,5,1.0,
48073,948,257,5,226,Mki67,53,0.9999968,
48074,769,714,5,226,Itgam,97,1.0,
48075,861,524,5,226,Il7r,111,1.0,
48076,1154,271,5,226,Ffar2,128,1.0,
48077,1011,921,5,226,Jaml,11,1.0,
48078,606,1263,5,226,P2ry10,144,0.9156015,
48079,1648,846,5,226,Lpar3,137,1.0,
48080,1825,548,5,226,Smo,172,0.9999993,
48081,1024,285,5,226,Lpar1,135,0.9999999,
48082,1160,949,5,226,Ifnar1,75,1.0,
48083,879,1002,5,226,Cd44,30,1.0,
48084,1238,736,5,226,Nkg7,112,0.999519,
48085,656,1531,5,226,Slc51a,1,0.908672,
48086,786,1198,5,226,Cd27,91,0.9995621,
48087,1553,1362,5,226,Ada,48,0.99999845,
48088,940,1466,5,226,Ptger4,153,0.919735,
48089,1776,1062,5,226,Slc51a,1,0.9999653,
48090,740,1261,5,226,Ifnar1,75,0.87521887,
48091,1827,856,5,226,Net1,46,0.9999945,
48092,828,263,5,226,Sdc1,92,1.0,
48093,1122,125,5,226,Scarb1,31,1.0,
48094,315,372,5,226,Etv1,33,0.52211094,
48095,1194,511,5,226,Fzd4,166,0.9999883,
48096,240,332,5,226,Ltb4r2,134,0.6869197,
48097,1680,1076,5,226,Ptger4,153,0.98047024,
48098,1614,447,5,226,Apob,45,0.99999976,
48099,1815,857,5,226,Net1,46,0.98746896,
48100,1054,1188,5,226,Slc51a,1,0.99995303,
48101,1717,1466,5,226,Apob,45,0.5160679,
48102,779,1228,5,226,Sdc1,92,1.0,
48103,1238,706,5,226,Cd3e,68,0.9999907,
48104,1225,499,5,226,Kit,103,1.0,
48105,1903,1329,5,226,Apob,45,0.9999933,
48106,872,1593,5,226,Ltb4r1,133,0.99358034,
48107,908,1527,5,226,Slc51a,1,0.99999917,
48108,685,736,5,226,Slc51a,1,0.99729806,
48109,1765,759,5,226,Cd8b1,86,0.7774317,
48110,612,1151,5,226,Slc51a,1,1.0,
48111,1575,721,5,226,Apob,45,0.995047,
48112,1222,255,5,226,Ptger3,152,0.9364658,
48113,539,509,5,226,Slc51a,1,0.9999914,
48114,1712,1229,5,226,Slc51a,1,1.0,
48115,231,378,5,226,Maoa,2,1.0,
48116,1093,1186,5,226,Ltb4r2,134,1.0,
48117,1191,1135,5,226,Apob,45,1.0,
48118,984,96,5,226,Rgs4,22,1.0,
48119,1039,1474,5,226,Neat1,49,0.9999976,
48120,713,787,5,226,Slc51a,1,0.9984699,
48121,1266,97,5,226,Slc51a,1,1.0,
48122,815,1610,5,226,Net1,46,0.5267814,
48123,1011,534,5,226,Cd4,69,1.0,
48124,734,761,5,226,Net1,46,1.0,
48125,922,1552,5,226,Cadm1,119,0.8820651,
48126,750,1590,5,226,Cd34,96,0.9838545,
48127,1892,1422,5,226,Ifnar1,75,0.9902368,
48128,915,535,5,226,Adra2b,182,0.9757439,
48129,1109,1086,5,226,Net1,46,0.99972445,
48130,619,1020,5,226,Sdc1,92,1.0,
48131,1726,1461,5,226,Ifnar1,75,0.9999795,
48132,1390,406,5,226,Maoa,2,0.9940112,
48133,663,1147,5,226,Slc51a,1,0.99985397,
48134,1590,695,5,226,P2ry10,144,0.9565438,
48135,1672,1425,5,226,Apob,45,0.9999219,
48136,854,1629,5,226,Apob,45,0.9999976,
48137,1061,1330,5,226,Ifnar1,75,1.0,
48138,824,301,5,226,Thy1,60,0.9996822,
48139,1557,1349,5,226,Apob,45,0.9922397,
48140,1557,1375,5,226,Nt5e,37,0.99995923,
48141,609,757,5,226,Slc51a,1,0.99977976,
48142,1581,1434,5,226,Marcksl1,56,0.8671406,
48143,1331,412,5,226,Slc51a,1,1.0,
48144,1066,1319,5,226,Maoa,2,1.0,
48145,92,285,5,226,Slc51a,1,0.9987006,
48146,948,267,5,226,Vim,58,0.99995375,
48147,932,967,5,226,Cd4,69,1.0,
48148,1204,159,5,226,Slc51a,1,1.0,
48149,1719,1458,5,226,Ada,48,1.0,
48150,868,1700,5,226,Slc18a1,26,0.99752194,
48151,997,1348,5,226,Apob,45,0.9996675,
48152,762,666,5,226,Sdc1,92,1.0,
48153,855,1599,5,226,Blank-02,243,0.9617714,
48154,1564,1318,5,226,Slc51a,1,0.99945265,
48155,1147,795,5,226,Jaml,11,0.9999999,
48156,767,1730,5,226,Sdc1,92,0.9921653,
48157,946,1677,5,226,Apob,45,0.91659844,
48158,679,921,5,226,Neat1,49,0.99980575,
48159,940,852,5,226,Txndc5,5,0.999902,
48160,914,1512,5,226,Gpr55,142,0.99989796,
48161,931,524,5,226,Cd4,69,0.96047497,
48162,611,612,5,226,Apob,45,1.0,
48163,1203,390,5,226,Gzmb,108,0.99852765,
48164,852,955,5,226,Cd4,69,1.0,
48165,1307,244,5,226,Maoa,2,0.99999964,
48166,803,1288,5,226,S1pr1,156,0.999772,
48167,1635,551,5,226,Apob,45,0.9999999,
48168,892,1522,5,226,Ptger4,153,0.9999119,
48169,829,248,5,226,Scarb1,31,0.9999999,
48170,1108,408,5,226,Cd4,69,0.86586595,
48171,1904,803,5,226,Cd79b,89,0.9998771,
48172,1074,92,5,226,Fzd5,167,0.9999269,
48173,1611,776,5,226,Slc51a,1,0.6858867,
48174,1554,1369,5,226,Blank-21,262,0.6871285,
48175,1248,1011,5,226,Sdc1,92,1.0,
48176,62,543,5,226,Slc51a,1,0.9709636,
48177,931,1615,5,226,Marcksl1,56,0.99999976,
48178,1239,1005,5,226,Slc51a,1,0.9996309,
48179,1677,746,5,226,Ffar2,128,1.0,
48180,704,881,5,226,Slc51a,1,1.0,
48181,317,343,5,226,Slc51a,1,0.97642344,
48182,1759,1061,5,226,Apob,45,0.99999,
48183,1763,1020,5,226,Apob,45,0.82248473,
48184,1202,440,5,226,Gzmb,108,0.99993694,
48185,853,779,5,226,Sdc1,92,0.9999634,
48186,852,744,5,226,Txndc5,5,0.99999976,
48187,699,1438,5,226,Slc51a,1,0.99993813,
48188,1609,1160,5,226,Marcksl1,56,0.9996543,
48189,782,1214,5,226,Tnfrsf21,122,1.0,
48190,566,1370,5,226,Ptger4,153,0.9999908,
48191,1820,929,5,226,Sdc1,92,0.99999833,
48192,883,658,5,226,Cxcr5,80,0.98307425,
48193,938,1617,5,226,Ifnar1,75,0.9999987,
48194,1758,1072,5,226,Cadm1,119,0.8025007,
48195,1035,1499,5,226,Ada,48,0.9774276,
48196,630,1113,5,226,Sdc1,92,0.9999875,
48197,76,195,5,226,Slc51a,1,1.0,
48198,932,1544,5,226,Ada,48,1.0,
48199,612,1247,5,226,Apob,45,0.9998833,
48200,764,1734,5,226,Ptger4,153,0.9905421,
48201,1621,837,5,226,Slc51a,1,0.99999774,
48202,849,1411,5,226,Fzd4,166,0.992002,
48203,980,576,5,226,Cd79b,89,0.99838066,
48204,1021,907,5,226,C1qc,117,1.0,
48205,971,1589,5,226,Slc51a,1,1.0,
48206,1627,1234,5,226,Slc5a1,50,1.0,
48207,710,1743,5,226,Slc51a,1,1.0,
48208,1726,1405,5,226,Net1,46,0.9964077,
48209,667,1593,5,226,Apob,45,0.92461026,
48210,1093,1463,5,226,Sdc1,92,0.9999999,
48211,709,339,5,226,Fcgr4,95,0.9999958,
48212,1356,691,5,226,Maoa,2,1.0,
48213,857,1536,5,226,Glp2r,238,1.0,
48214,743,987,5,226,Ifnar1,75,1.0,
48215,1684,646,5,226,Slc51a,1,0.9863783,
48216,1076,1394,5,226,Apob,45,0.99999976,
48217,877,1683,5,226,Ada,48,1.0,
48218,642,528,5,226,Adra2a,181,0.97634274,
48219,1003,861,5,226,Ighd,94,1.0,
48220,1018,704,5,226,Slc51a,1,0.9998004,
48221,1144,1037,5,226,Slc51a,1,0.99996257,
48222,1864,1326,5,226,Net1,46,0.99629754,
48223,667,550,5,226,Krt7,16,0.7978856,
48224,1150,932,5,226,Txndc5,5,1.0,
48225,588,1429,5,226,Slc51a,1,0.9999598,
48226,956,1294,5,226,C1qb,110,0.9789604,
48227,801,641,5,226,Ffar3,129,0.87368304,
48228,1144,1000,5,226,Slc5a1,50,0.9999989,
48229,718,823,5,226,Lrmp,12,0.5911736,
48230,1601,703,5,226,Slc51a,1,1.0,
48231,32,663,5,226,Neat1,49,1.0,
48232,718,721,5,226,Ifnar1,75,1.0,
48233,1831,509,5,226,Gzmb,108,0.7564695,
48234,1357,78,5,226,Slc51a,1,0.9999659,
48235,1680,1348,5,226,Ada,48,1.0,
48236,1064,551,5,226,Txndc5,5,0.9999974,
48237,637,1448,5,226,Apob,45,0.9974868,
48238,1891,1363,5,226,Apob,45,0.8893468,
48239,1165,1232,5,226,Slc51a,1,0.97712326,
48240,1700,1561,5,226,Tnfrsf21,122,0.99999976,
